UserID,Name,Age,Gender,City,State,Country,Email,PhoneNumber,Address,RegistrationDate,DeviceType,Browser,OperatingSystem,IPAddress,TrustScore
1602,Riya Desai,57,Female,Pune,Maharashtra,India,riyadesai356@outlook.com,916000000000.0,"House 204, Pune, India",25-06-2021,iOS,Chrome,iOS 17,192.168.31.10,0.28
1603,Arjun Thakur,38,Male,Bangalore,Karnataka,India,arjun_thakur12@outlook.com,919000000000.0,"House 38, Bangalore, India",07-04-2020,Web,Edge,Windows 11,192.168.139.217,0.5
1604,Arjun Thakur,43,Male,Lucknow,Uttar Pradesh,India,arjun.thakur5@yahoo.com,919000000000.0,"House 110, Lucknow, India",23-11-2018,Web,Edge,Android 14,192.168.193.15,0.6
1605,Vikram Rao,32,Male,Hyderabad,Telangana,India,vikram.rao95@outlook.com,917000000000.0,"House 289, Hyderabad, India",15-10-2022,iOS,Edge,Android 14,192.168.253.204,0.99
1606,Sneha Reddy,57,Female,Jaipur,Rajasthan,India,sneha_reddy20@outlook.com,919000000000.0,"House 114, Jaipur, India",20-04-2018,Web,Chrome,Windows 11,192.168.221.70,0.3
1607,Riya Desai,24,Female,Chennai,Tamil Nadu,India,riya.desai25@yahoo.com,917000000000.0,"House 282, Chennai, India",17-10-2024,Web,Chrome,iOS 17,192.168.8.10,0.35
1608,Arjun Thakur,50,Male,Chennai,Tamil Nadu,India,arjun_thakur42@rediffmail.com,916000000000.0,"House 244, Chennai, India",15-04-2023,Web,Chrome,iOS 17,192.168.223.128,0.5
1609,Arjun Thakur,46,Male,Delhi,Delhi,India,arjunthakur63@outlook.com,918000000000.0,"House 19, Delhi, India",19-04-2022,Android,Edge,iOS 17,192.168.164.69,0.72
1610,Aanya Iyer,52,Female,Bangalore,Karnataka,India,aanya_iyer28@gmail.com,918000000000.0,"House 293, Bangalore, India",04-09-2024,iOS,Safari,Windows 11,192.168.37.55,0.39
1611,Kabir Sharma,51,Male,Delhi,Delhi,India,kabir_sharma26@rediffmail.com,919000000000.0,"House 160, Delhi, India",02-03-2019,iOS,Chrome,Android 14,192.168.170.19,0.93
1612,Meera Nair,46,Female,Ahmedabad,Gujarat,India,meera_nair36@outlook.com,917000000000.0,"House 250, Ahmedabad, India",08-03-2018,iOS,Safari,iOS 17,192.168.34.114,0.65
1613,Rahul Verma,54,Male,Bangalore,Karnataka,India,rahulverma814@yahoo.com,917000000000.0,"House 248, Bangalore, India",08-08-2024,Android,Safari,iOS 17,192.168.245.87,0.66
1614,Aanya Iyer,40,Female,Mumbai,Maharashtra,India,aanya.iyer15@gmail.com,917000000000.0,"House 36, Mumbai, India",08-03-2019,Android,Safari,Windows 11,192.168.86.211,0.86
1615,Sneha Reddy,40,Female,Chennai,Tamil Nadu,India,snehareddy834@gmail.com,917000000000.0,"House 104, Chennai, India",25-05-2020,Web,Chrome,iOS 17,192.168.191.134,0.54
1616,Kabir Sharma,47,Male,Ahmedabad,Gujarat,India,kabir.sharma80@gmail.com,920000000000.0,"House 168, Ahmedabad, India",10-06-2020,iOS,Edge,Linux,192.168.129.243,0.67
1617,Aarav Kapoor,40,Male,Bangalore,Karnataka,India,aarav_kapoor80@outlook.com,916000000000.0,"House 264, Bangalore, India",14-09-2020,iOS,Chrome,Linux,192.168.226.194,0.26
1618,Vikram Rao,33,Male,Kolkata,West Bengal,India,vikram.rao17@gmail.com,920000000000.0,"House 55, Kolkata, India",26-12-2018,iOS,Safari,Windows 11,192.168.49.73,0.41
1619,Rahul Verma,22,Male,Lucknow,Uttar Pradesh,India,rahul.verma41@gmail.com,916000000000.0,"House 66, Lucknow, India",05-10-2024,Web,Safari,Android 14,192.168.250.29,0.48
1620,Riya Desai,44,Female,Jaipur,Rajasthan,India,riya.desai97@rediffmail.com,918000000000.0,"House 263, Jaipur, India",09-04-2022,iOS,Firefox,Linux,192.168.73.212,0.82
1621,Ishita Jain,22,Female,Hyderabad,Telangana,India,ishitajain403@outlook.com,919000000000.0,"House 252, Hyderabad, India",17-10-2019,Android,Safari,Windows 11,192.168.178.92,0.31
1622,Riya Desai,35,Female,Lucknow,Uttar Pradesh,India,riyadesai728@outlook.com,918000000000.0,"House 274, Lucknow, India",23-09-2022,Android,Safari,Linux,192.168.111.143,0.49
1623,Arjun Thakur,54,Male,Mumbai,Maharashtra,India,arjun.thakur30@yahoo.com,918000000000.0,"House 145, Mumbai, India",10-02-2018,Web,Safari,Linux,192.168.132.27,0.49
1624,Sneha Reddy,27,Female,Mumbai,Maharashtra,India,sneha_reddy93@rediffmail.com,918000000000.0,"House 20, Mumbai, India",11-05-2020,iOS,Firefox,Linux,192.168.144.71,0.74
1625,Rahul Verma,51,Male,Hyderabad,Telangana,India,rahul.verma32@gmail.com,919000000000.0,"House 242, Hyderabad, India",21-01-2023,Web,Edge,Windows 11,192.168.94.17,0.44
1626,Ishita Jain,19,Female,Chennai,Tamil Nadu,India,ishitajain593@outlook.com,917000000000.0,"House 116, Chennai, India",24-11-2022,Web,Edge,Linux,192.168.179.226,0.4
1627,Arjun Thakur,48,Male,Bangalore,Karnataka,India,arjun_thakur96@outlook.com,918000000000.0,"House 199, Bangalore, India",03-12-2024,iOS,Firefox,Android 14,192.168.55.130,0.68
1628,Aanya Iyer,44,Female,Jaipur,Rajasthan,India,aanyaiyer917@yahoo.com,917000000000.0,"House 90, Jaipur, India",06-10-2020,Android,Safari,Android 14,192.168.134.168,0.22
1629,Ishita Jain,41,Female,Jaipur,Rajasthan,India,ishita.jain50@outlook.com,916000000000.0,"House 195, Jaipur, India",22-06-2023,iOS,Chrome,iOS 17,192.168.235.77,0.25
1630,Aanya Iyer,37,Female,Delhi,Delhi,India,aanya.iyer5@gmail.com,917000000000.0,"House 182, Delhi, India",12-10-2018,Web,Safari,Linux,192.168.12.240,0.86
1631,Sneha Reddy,37,Female,Kolkata,West Bengal,India,snehareddy803@outlook.com,916000000000.0,"House 29, Kolkata, India",06-08-2018,Android,Firefox,iOS 17,192.168.18.234,0.33
1632,Ishita Jain,25,Female,Jaipur,Rajasthan,India,ishitajain932@gmail.com,916000000000.0,"House 28, Jaipur, India",15-05-2018,Android,Firefox,Android 14,192.168.89.247,0.92
1633,Kabir Sharma,29,Male,Jaipur,Rajasthan,India,kabirsharma623@outlook.com,918000000000.0,"House 80, Jaipur, India",03-12-2020,Android,Chrome,Windows 11,192.168.108.101,0.65
1634,Aarav Kapoor,34,Male,Hyderabad,Telangana,India,aaravkapoor615@outlook.com,919000000000.0,"House 52, Hyderabad, India",11-10-2019,Web,Chrome,iOS 17,192.168.12.158,0.65
1635,Kabir Sharma,58,Male,Lucknow,Uttar Pradesh,India,kabir_sharma54@gmail.com,918000000000.0,"House 154, Lucknow, India",13-03-2022,Web,Safari,iOS 17,192.168.242.196,0.31
1636,Rahul Verma,33,Male,Lucknow,Uttar Pradesh,India,rahulverma208@gmail.com,919000000000.0,"House 287, Lucknow, India",14-11-2024,Android,Safari,Android 14,192.168.117.70,0.68
1637,Meera Nair,45,Female,Jaipur,Rajasthan,India,meera_nair31@rediffmail.com,919000000000.0,"House 118, Jaipur, India",21-06-2024,Android,Firefox,Android 14,192.168.151.4,0.57
1638,Arjun Thakur,44,Male,Jaipur,Rajasthan,India,arjun_thakur73@gmail.com,919000000000.0,"House 74, Jaipur, India",09-05-2021,iOS,Edge,Android 14,192.168.3.49,0.37
1639,Rahul Verma,58,Male,Hyderabad,Telangana,India,rahul.verma55@gmail.com,919000000000.0,"House 150, Hyderabad, India",03-04-2018,iOS,Firefox,Windows 11,192.168.123.129,0.25
1640,Rahul Verma,18,Male,Hyderabad,Telangana,India,rahul_verma94@gmail.com,919000000000.0,"House 184, Hyderabad, India",24-12-2023,Android,Safari,iOS 17,192.168.23.93,0.58
1641,Rahul Verma,53,Male,Jaipur,Rajasthan,India,rahul.verma23@rediffmail.com,918000000000.0,"House 224, Jaipur, India",17-12-2019,Android,Firefox,Windows 11,192.168.183.196,0.86
1642,Kabir Sharma,35,Male,Ahmedabad,Gujarat,India,kabirsharma810@yahoo.com,918000000000.0,"House 32, Ahmedabad, India",20-12-2019,iOS,Chrome,Linux,192.168.168.2,0.92
1643,Aarav Kapoor,28,Male,Mumbai,Maharashtra,India,aarav_kapoor72@outlook.com,917000000000.0,"House 36, Mumbai, India",08-09-2020,iOS,Firefox,iOS 17,192.168.214.155,0.67
1644,Rahul Verma,43,Male,Chennai,Tamil Nadu,India,rahulverma587@yahoo.com,920000000000.0,"House 126, Chennai, India",17-06-2019,iOS,Edge,Linux,192.168.241.8,0.55
1645,Aarav Kapoor,24,Male,Kolkata,West Bengal,India,aarav.kapoor79@outlook.com,919000000000.0,"House 185, Kolkata, India",25-02-2019,Web,Safari,Android 14,192.168.43.25,0.31
1646,Rahul Verma,25,Male,Delhi,Delhi,India,rahul_verma25@rediffmail.com,920000000000.0,"House 167, Delhi, India",11-01-2023,Android,Chrome,Linux,192.168.165.164,0.22
1647,Aanya Iyer,58,Female,Chennai,Tamil Nadu,India,aanya_iyer13@outlook.com,920000000000.0,"House 270, Chennai, India",23-12-2019,Android,Edge,Android 14,192.168.68.221,0.46
1648,Aarav Kapoor,22,Male,Jaipur,Rajasthan,India,aarav.kapoor39@yahoo.com,919000000000.0,"House 131, Jaipur, India",05-05-2023,Web,Edge,iOS 17,192.168.205.27,0.49
1649,Kabir Sharma,59,Male,Chennai,Tamil Nadu,India,kabir_sharma65@rediffmail.com,916000000000.0,"House 206, Chennai, India",08-10-2022,iOS,Firefox,Android 14,192.168.21.193,0.8
1650,Aanya Iyer,26,Female,Pune,Maharashtra,India,aanya.iyer16@outlook.com,919000000000.0,"House 275, Pune, India",17-12-2022,Android,Edge,Linux,192.168.154.144,0.96
1651,Sneha Reddy,49,Female,Mumbai,Maharashtra,India,snehareddy468@rediffmail.com,917000000000.0,"House 57, Mumbai, India",28-03-2021,Web,Chrome,iOS 17,192.168.121.123,0.52
1652,Aarav Kapoor,27,Male,Bangalore,Karnataka,India,aarav.kapoor68@rediffmail.com,918000000000.0,"House 156, Bangalore, India",24-05-2023,Android,Firefox,Linux,192.168.195.187,0.69
1653,Arjun Thakur,25,Male,Jaipur,Rajasthan,India,arjun_thakur66@rediffmail.com,916000000000.0,"House 103, Jaipur, India",10-12-2022,iOS,Edge,iOS 17,192.168.202.26,0.33
1654,Rahul Verma,42,Male,Chennai,Tamil Nadu,India,rahul.verma76@gmail.com,917000000000.0,"House 176, Chennai, India",21-08-2018,Web,Safari,iOS 17,192.168.207.253,0.32
1655,Ishita Jain,30,Female,Delhi,Delhi,India,ishita.jain97@gmail.com,918000000000.0,"House 265, Delhi, India",04-06-2023,Android,Safari,Linux,192.168.46.185,0.49
1656,Kabir Sharma,25,Male,Delhi,Delhi,India,kabir_sharma91@yahoo.com,917000000000.0,"House 38, Delhi, India",03-10-2023,iOS,Safari,Android 14,192.168.150.227,0.81
1657,Sneha Reddy,34,Female,Mumbai,Maharashtra,India,sneha.reddy86@gmail.com,918000000000.0,"House 295, Mumbai, India",06-04-2018,Android,Edge,Linux,192.168.112.140,0.75
1658,Riya Desai,46,Female,Lucknow,Uttar Pradesh,India,riya_desai61@outlook.com,917000000000.0,"House 110, Lucknow, India",22-11-2019,Android,Chrome,Linux,192.168.69.80,0.87
1659,Meera Nair,48,Female,Kolkata,West Bengal,India,meeranair626@gmail.com,917000000000.0,"House 12, Kolkata, India",18-07-2024,Web,Firefox,Android 14,192.168.180.83,0.34
1660,Arjun Thakur,58,Male,Delhi,Delhi,India,arjun_thakur77@gmail.com,918000000000.0,"House 239, Delhi, India",24-03-2018,Web,Safari,Linux,192.168.44.141,0.7
1661,Vikram Rao,31,Male,Pune,Maharashtra,India,vikramrao739@rediffmail.com,918000000000.0,"House 290, Pune, India",17-12-2024,Android,Edge,Windows 11,192.168.55.60,0.88
1662,Arjun Thakur,52,Male,Jaipur,Rajasthan,India,arjunthakur552@outlook.com,918000000000.0,"House 245, Jaipur, India",27-05-2024,Android,Firefox,Linux,192.168.77.162,0.78
1663,Kabir Sharma,18,Male,Delhi,Delhi,India,kabir_sharma21@outlook.com,920000000000.0,"House 133, Delhi, India",20-10-2022,Web,Edge,iOS 17,192.168.41.237,0.88
1664,Riya Desai,49,Female,Bangalore,Karnataka,India,riya_desai62@yahoo.com,917000000000.0,"House 219, Bangalore, India",08-10-2020,Web,Edge,Android 14,192.168.28.146,0.84
1665,Sneha Reddy,53,Female,Mumbai,Maharashtra,India,snehareddy311@outlook.com,919000000000.0,"House 152, Mumbai, India",22-10-2023,Web,Edge,Linux,192.168.219.228,0.41
1666,Vikram Rao,48,Male,Kolkata,West Bengal,India,vikramrao796@rediffmail.com,917000000000.0,"House 240, Kolkata, India",13-06-2022,Android,Firefox,Windows 11,192.168.26.83,0.6
1667,Vikram Rao,36,Male,Lucknow,Uttar Pradesh,India,vikram_rao91@gmail.com,919000000000.0,"House 135, Lucknow, India",07-08-2023,Web,Safari,iOS 17,192.168.124.191,0.47
1668,Ishita Jain,37,Female,Ahmedabad,Gujarat,India,ishita.jain52@outlook.com,918000000000.0,"House 183, Ahmedabad, India",17-01-2022,Android,Edge,Linux,192.168.6.187,0.27
1669,Aanya Iyer,21,Female,Pune,Maharashtra,India,aanya.iyer34@gmail.com,916000000000.0,"House 128, Pune, India",11-07-2023,Android,Chrome,iOS 17,192.168.129.220,0.76
1670,Vikram Rao,47,Male,Bangalore,Karnataka,India,vikramrao945@rediffmail.com,917000000000.0,"House 288, Bangalore, India",10-12-2023,Web,Chrome,iOS 17,192.168.35.243,0.56
1671,Kabir Sharma,53,Male,Delhi,Delhi,India,kabirsharma176@yahoo.com,919000000000.0,"House 263, Delhi, India",24-10-2024,Android,Chrome,Linux,192.168.220.180,0.59
1672,Rahul Verma,46,Male,Lucknow,Uttar Pradesh,India,rahulverma950@yahoo.com,919000000000.0,"House 152, Lucknow, India",07-03-2020,iOS,Edge,Linux,192.168.163.174,0.9
1673,Riya Desai,49,Female,Kolkata,West Bengal,India,riyadesai205@gmail.com,919000000000.0,"House 161, Kolkata, India",26-02-2022,Android,Safari,Linux,192.168.219.233,0.48
1674,Ishita Jain,29,Female,Bangalore,Karnataka,India,ishita.jain7@gmail.com,920000000000.0,"House 133, Bangalore, India",09-12-2021,iOS,Chrome,Android 14,192.168.190.250,0.32
1675,Meera Nair,21,Female,Mumbai,Maharashtra,India,meera_nair11@rediffmail.com,918000000000.0,"House 276, Mumbai, India",25-04-2023,Android,Firefox,Linux,192.168.30.72,0.42
1676,Kabir Sharma,31,Male,Delhi,Delhi,India,kabir.sharma36@gmail.com,918000000000.0,"House 90, Delhi, India",01-05-2024,Android,Safari,Windows 11,192.168.203.31,0.83
1677,Kabir Sharma,38,Male,Lucknow,Uttar Pradesh,India,kabir.sharma46@outlook.com,917000000000.0,"House 240, Lucknow, India",20-01-2021,Android,Chrome,iOS 17,192.168.39.199,0.88
1678,Sneha Reddy,26,Female,Kolkata,West Bengal,India,sneha.reddy56@outlook.com,919000000000.0,"House 39, Kolkata, India",26-12-2023,Web,Firefox,Windows 11,192.168.126.153,0.85
1679,Sneha Reddy,27,Female,Delhi,Delhi,India,sneha.reddy47@gmail.com,917000000000.0,"House 2, Delhi, India",22-12-2018,Android,Firefox,iOS 17,192.168.254.50,0.89
1680,Vikram Rao,41,Male,Kolkata,West Bengal,India,vikram.rao65@outlook.com,919000000000.0,"House 236, Kolkata, India",06-03-2024,Android,Firefox,Linux,192.168.39.36,0.96
1681,Riya Desai,49,Female,Mumbai,Maharashtra,India,riya_desai93@gmail.com,916000000000.0,"House 141, Mumbai, India",13-04-2023,Android,Safari,Android 14,192.168.216.198,0.73
1682,Kabir Sharma,31,Male,Bangalore,Karnataka,India,kabir.sharma12@outlook.com,918000000000.0,"House 288, Bangalore, India",12-06-2022,Android,Chrome,Linux,192.168.79.131,0.54
1683,Riya Desai,38,Female,Kolkata,West Bengal,India,riya.desai10@gmail.com,920000000000.0,"House 91, Kolkata, India",19-06-2023,Web,Chrome,Linux,192.168.100.110,0.87
1684,Rahul Verma,39,Male,Hyderabad,Telangana,India,rahul.verma58@outlook.com,916000000000.0,"House 250, Hyderabad, India",23-08-2019,Web,Firefox,Windows 11,192.168.249.113,0.59
1685,Aanya Iyer,36,Female,Hyderabad,Telangana,India,aanya.iyer15@rediffmail.com,917000000000.0,"House 253, Hyderabad, India",10-10-2022,Android,Safari,Linux,192.168.75.140,0.83
1686,Kabir Sharma,38,Male,Chennai,Tamil Nadu,India,kabirsharma617@rediffmail.com,919000000000.0,"House 92, Chennai, India",16-02-2018,iOS,Safari,iOS 17,192.168.113.227,0.76
1687,Aarav Kapoor,44,Male,Chennai,Tamil Nadu,India,aarav_kapoor97@gmail.com,917000000000.0,"House 110, Chennai, India",04-08-2022,Web,Edge,iOS 17,192.168.168.160,0.24
1688,Kabir Sharma,43,Male,Hyderabad,Telangana,India,kabir.sharma65@outlook.com,918000000000.0,"House 251, Hyderabad, India",20-11-2024,Web,Safari,iOS 17,192.168.110.84,0.45
1689,Arjun Thakur,30,Male,Chennai,Tamil Nadu,India,arjunthakur771@gmail.com,919000000000.0,"House 76, Chennai, India",10-12-2024,Web,Firefox,Linux,192.168.236.165,0.48
1690,Vikram Rao,32,Male,Kolkata,West Bengal,India,vikram.rao14@gmail.com,919000000000.0,"House 202, Kolkata, India",23-07-2024,Android,Safari,Linux,192.168.189.200,0.4
1691,Sneha Reddy,30,Female,Hyderabad,Telangana,India,snehareddy498@gmail.com,919000000000.0,"House 89, Hyderabad, India",20-11-2023,iOS,Safari,Linux,192.168.139.45,0.89
1692,Riya Desai,31,Female,Delhi,Delhi,India,riyadesai924@rediffmail.com,919000000000.0,"House 81, Delhi, India",12-03-2020,Web,Edge,Linux,192.168.170.138,0.64
1693,Meera Nair,18,Female,Pune,Maharashtra,India,meeranair951@gmail.com,916000000000.0,"House 88, Pune, India",10-01-2020,Android,Chrome,Android 14,192.168.168.95,0.75
1694,Sneha Reddy,53,Female,Lucknow,Uttar Pradesh,India,sneha.reddy36@rediffmail.com,917000000000.0,"House 183, Lucknow, India",09-07-2022,Android,Firefox,Windows 11,192.168.246.38,0.99
1695,Vikram Rao,48,Male,Ahmedabad,Gujarat,India,vikram.rao54@rediffmail.com,916000000000.0,"House 253, Ahmedabad, India",15-10-2024,Android,Edge,Linux,192.168.89.189,0.52
1696,Kabir Sharma,51,Male,Jaipur,Rajasthan,India,kabirsharma945@outlook.com,920000000000.0,"House 175, Jaipur, India",24-12-2022,Android,Safari,Linux,192.168.155.196,0.26
1697,Aanya Iyer,46,Female,Chennai,Tamil Nadu,India,aanyaiyer49@gmail.com,917000000000.0,"House 294, Chennai, India",01-07-2019,Web,Edge,Linux,192.168.135.90,0.88
1698,Riya Desai,33,Female,Delhi,Delhi,India,riya.desai99@yahoo.com,919000000000.0,"House 208, Delhi, India",09-12-2018,Web,Chrome,Linux,192.168.248.146,0.7
1699,Rahul Verma,33,Male,Pune,Maharashtra,India,rahul.verma78@rediffmail.com,919000000000.0,"House 219, Pune, India",26-11-2019,Web,Firefox,Linux,192.168.46.239,0.77
1700,Riya Desai,55,Female,Bangalore,Karnataka,India,riya.desai43@rediffmail.com,917000000000.0,"House 41, Bangalore, India",17-10-2019,Web,Edge,Android 14,192.168.131.152,0.68
1701,Ishita Jain,30,Female,Chennai,Tamil Nadu,India,ishita_jain62@gmail.com,919000000000.0,"House 8, Chennai, India",23-02-2021,Android,Chrome,iOS 17,192.168.222.204,0.56
1702,Vikram Rao,30,Male,Delhi,Delhi,India,vikram.rao56@outlook.com,916000000000.0,"House 208, Delhi, India",15-12-2022,Web,Safari,Linux,192.168.106.54,0.28
1703,Arjun Thakur,60,Male,Chennai,Tamil Nadu,India,arjun.thakur74@gmail.com,916000000000.0,"House 162, Chennai, India",28-02-2020,iOS,Chrome,iOS 17,192.168.176.193,0.44
1704,Aarav Kapoor,22,Male,Lucknow,Uttar Pradesh,India,aarav_kapoor80@gmail.com,918000000000.0,"House 83, Lucknow, India",24-06-2020,Android,Edge,Linux,192.168.201.34,0.85
1705,Kabir Sharma,32,Male,Ahmedabad,Gujarat,India,kabirsharma343@outlook.com,919000000000.0,"House 29, Ahmedabad, India",05-09-2024,iOS,Safari,Windows 11,192.168.49.174,0.4
1706,Meera Nair,29,Female,Ahmedabad,Gujarat,India,meera_nair22@gmail.com,916000000000.0,"House 84, Ahmedabad, India",20-04-2022,iOS,Edge,Linux,192.168.195.255,0.37
1707,Sneha Reddy,34,Female,Jaipur,Rajasthan,India,snehareddy396@yahoo.com,917000000000.0,"House 153, Jaipur, India",10-09-2023,Android,Edge,Android 14,192.168.220.182,0.51
1708,Ishita Jain,30,Female,Hyderabad,Telangana,India,ishita.jain85@gmail.com,920000000000.0,"House 138, Hyderabad, India",14-04-2023,Web,Firefox,Windows 11,192.168.176.209,0.47
1709,Rahul Verma,56,Male,Kolkata,West Bengal,India,rahulverma631@yahoo.com,918000000000.0,"House 150, Kolkata, India",04-01-2023,Web,Safari,iOS 17,192.168.11.69,0.35
1710,Aanya Iyer,49,Female,Pune,Maharashtra,India,aanyaiyer706@rediffmail.com,917000000000.0,"House 287, Pune, India",18-11-2019,Android,Safari,Windows 11,192.168.142.153,0.9
1711,Riya Desai,42,Female,Ahmedabad,Gujarat,India,riya_desai32@gmail.com,920000000000.0,"House 199, Ahmedabad, India",14-10-2024,Web,Edge,Windows 11,192.168.233.242,0.76
1712,Riya Desai,34,Female,Ahmedabad,Gujarat,India,riya_desai37@yahoo.com,918000000000.0,"House 133, Ahmedabad, India",07-07-2022,iOS,Safari,Linux,192.168.161.65,0.79
1713,Arjun Thakur,41,Male,Hyderabad,Telangana,India,arjunthakur256@outlook.com,918000000000.0,"House 234, Hyderabad, India",25-03-2019,iOS,Firefox,iOS 17,192.168.24.204,0.83
1714,Arjun Thakur,38,Male,Jaipur,Rajasthan,India,arjun_thakur39@outlook.com,917000000000.0,"House 258, Jaipur, India",25-02-2021,Android,Chrome,Windows 11,192.168.137.101,0.96
1715,Aarav Kapoor,51,Male,Delhi,Delhi,India,aarav.kapoor65@yahoo.com,919000000000.0,"House 285, Delhi, India",19-02-2020,Web,Firefox,iOS 17,192.168.140.66,0.86
1716,Arjun Thakur,45,Male,Hyderabad,Telangana,India,arjunthakur87@rediffmail.com,916000000000.0,"House 201, Hyderabad, India",14-07-2018,Web,Edge,Linux,192.168.18.166,0.91
1717,Aanya Iyer,30,Female,Jaipur,Rajasthan,India,aanyaiyer180@outlook.com,918000000000.0,"House 242, Jaipur, India",02-09-2022,Web,Edge,Linux,192.168.186.145,0.78
1718,Aarav Kapoor,22,Male,Delhi,Delhi,India,aaravkapoor489@rediffmail.com,918000000000.0,"House 94, Delhi, India",09-03-2018,iOS,Edge,Android 14,192.168.225.70,0.43
1719,Aarav Kapoor,56,Male,Jaipur,Rajasthan,India,aaravkapoor209@outlook.com,920000000000.0,"House 116, Jaipur, India",27-08-2021,Android,Firefox,Windows 11,192.168.92.124,0.51
1720,Sneha Reddy,47,Female,Bangalore,Karnataka,India,sneha_reddy44@gmail.com,917000000000.0,"House 71, Bangalore, India",21-10-2023,Android,Chrome,Android 14,192.168.185.234,0.5
1721,Aarav Kapoor,58,Male,Jaipur,Rajasthan,India,aarav_kapoor39@gmail.com,919000000000.0,"House 267, Jaipur, India",18-09-2021,Web,Safari,Linux,192.168.212.36,0.24
1722,Arjun Thakur,25,Male,Mumbai,Maharashtra,India,arjun.thakur32@yahoo.com,917000000000.0,"House 111, Mumbai, India",14-01-2023,Web,Safari,Android 14,192.168.35.141,0.67
1723,Meera Nair,56,Female,Pune,Maharashtra,India,meera_nair66@yahoo.com,919000000000.0,"House 139, Pune, India",15-03-2022,Web,Chrome,iOS 17,192.168.77.121,0.33
1724,Arjun Thakur,20,Male,Delhi,Delhi,India,arjun_thakur59@outlook.com,919000000000.0,"House 291, Delhi, India",21-04-2024,iOS,Firefox,iOS 17,192.168.2.44,0.21
